0,0,1,50.399,1.008
0,1,1,49.73,0.9946
0,2,1,50.131,1.0026
0,3,1,50.137,1.0027
0,4,1,49.83,0.9966
0,5,1,50.18,1.0036
0,6,1,49.828,0.9966
0,7,1,49.912,0.9982
0,8,1,50.297,1.0059
0,9,1,49.523,0.9905
0,10,1,49.743,0.9949
0,11,1,50.356,1.0071
0,12,1,50.205,1.0041
0,13,1,49.487,0.9897
0,14,1,50.252,1.005
0,15,1,49.638,0.9928
0,16,1,50.192,1.0038
0,17,1,50.112,1.0022
0,18,1,50.054,1.0011
0,19,1,50.374,1.0075
0,20,1,50.159,1.0032
0,21,1,49.748,0.995
0,22,1,50.027,1.0005
0,23,1,50.265,1.0053
0,24,1,49.949,0.999
1,0,2,99.037,1.9807
1,1,2,99.065,1.9813
1,2,2,100.946,2.0189
1,3,2,99.244,1.9849
1,4,2,99.079,1.9816
1,5,2,100.093,2.0019
1,6,2,99.812,1.9962
1,7,2,100.187,2.0037
1,8,2,98.87,1.9774
1,9,2,99.332,1.9866
1,10,2,100.543,2.0109
1,11,2,100.184,2.0037
1,12,2,99.194,1.9839
1,13,2,98.816,1.9763
1,14,2,100.365,2.0073
1,15,2,98.87,1.9774
1,16,2,99.269,1.9854
1,17,2,99.442,1.9888
1,18,2,99.446,1.9889
1,19,2,98.679,1.9736
1,20,2,99.855,1.9971
1,21,2,99.647,1.9929
1,22,2,99.516,1.9903
1,23,2,99.796,1.9959
1,24,2,99.454,1.9891
2,0,3,149.698,2.994
2,1,3,149.666,2.9933
2,2,3,150.005,3.0001
2,3,3,149.822,2.9964
2,4,3,149.286,2.9857
2,5,3,150.275,3.0055
2,6,3,148.157,2.9631
2,7,3,149.712,2.9942
2,8,3,150.488,3.0098
2,9,3,150.427,3.0085
2,10,3,149.594,2.9919
2,11,3,149.942,2.9988
2,12,3,149.694,2.9939
2,13,3,149.884,2.9977
2,14,3,149.228,2.9846
2,15,3,149.932,2.9986
2,16,3,150.082,3.0016
2,17,3,150.446,3.0089
2,18,3,150.248,3.005
2,19,3,150.106,3.0021
2,20,3,150.338,3.0068
2,21,3,149.8,2.996
2,22,3,149.792,2.9958
2,23,3,151.142,3.0228
2,24,3,150.537,3.0107
3,0,4,200.23,4.0046
3,1,4,200.285,4.0057
3,2,4,199.385,3.9877
3,3,4,201.268,4.0254
3,4,4,200.578,4.0116
3,5,4,198.73,3.9746
3,6,4,198.074,3.9615
3,7,4,199.85,3.997
3,8,4,199.006,3.9801
3,9,4,199.031,3.9806
3,10,4,199.709,3.9942
3,11,4,199.607,3.9921
3,12,4,198.686,3.9737
3,13,4,198.977,3.9795
3,14,4,199.198,3.984
3,15,4,199.062,3.9812
3,16,4,198.9,3.978
3,17,4,199.596,3.9919
3,18,4,199.346,3.9869
3,19,4,199.074,3.9815
3,20,4,198.997,3.9799
3,21,4,198.664,3.9733
3,22,4,200.549,4.011
3,23,4,198.876,3.9775
3,24,4,199.415,3.9883
4,0,5,250.789,5.0158
4,1,5,249.483,4.9897
4,2,5,250.741,5.0148
4,3,5,250.044,5.0009
4,4,5,247.783,4.9557
4,5,5,246.992,4.9398
4,6,5,249.254,4.9851
4,7,5,249.361,4.9872
4,8,5,249.672,4.9934
4,9,5,250.62,5.0124
4,10,5,248.142,4.9628
4,11,5,247.52,4.9504
4,12,5,250.614,5.0123
4,13,5,248.718,4.9744
4,14,5,249.829,4.9966
4,15,5,247.272,4.9454
4,16,5,248.766,4.9753
4,17,5,249.656,4.9931
4,18,5,248.985,4.9797
4,19,5,248.624,4.9725
4,20,5,246.961,4.9392
4,21,5,248.344,4.9669
4,22,5,248.725,4.9745
4,23,5,246.959,4.9392
4,24,5,250.079,5.0016
5,0,6,296.817,5.9363
5,1,6,297.665,5.9533
5,2,6,297.715,5.9543
5,3,6,296.853,5.9371
5,4,6,297.337,5.9467
5,5,6,299.45,5.989
5,6,6,297.559,5.9512
5,7,6,298.632,5.9726
5,8,6,298.848,5.977
5,9,6,300.137,6.0027
5,10,6,297.584,5.9517
5,11,6,297.251,5.945
5,12,6,297.442,5.9488
5,13,6,295.527,5.9105
5,14,6,298.981,5.9796
5,15,6,295.77,5.9154
5,16,6,296.625,5.9325
5,17,6,298.738,5.9748
5,18,6,297.709,5.9542
5,19,6,298.411,5.9682
5,20,6,298.9,5.978
5,21,6,298.66,5.9732
5,22,6,298.42,5.9684
5,23,6,295.991,5.9198
5,24,6,295.603,5.9121
6,0,7,346.51,6.9302
6,1,7,348.627,6.9725
6,2,7,347.705,6.9541
6,3,7,349.53,6.9906
6,4,7,347.385,6.9477
6,5,7,350.195,7.0039
6,6,7,346.061,6.9212
6,7,7,348.251,6.965
6,8,7,348.67,6.9734
6,9,7,348.474,6.9695
6,10,7,347.153,6.9431
6,11,7,348.916,6.9783
6,12,7,349.274,6.9855
6,13,7,347.818,6.9564
6,14,7,348.221,6.9644
6,15,7,349.145,6.9829
6,16,7,347.448,6.949
6,17,7,346.59,6.9318
6,18,7,348.557,6.9711
6,19,7,347.73,6.9546
6,20,7,346.839,6.9368
6,21,7,348.654,6.9731
6,22,7,349.95,6.999
6,23,7,348.398,6.968
6,24,7,348.802,6.976
7,0,8,399.797,7.9959
7,1,8,399.567,7.9913
7,2,8,399.14,7.9828
7,3,8,400.843,8.0169
7,4,8,399.902,7.998
7,5,8,400.051,8.001
7,6,8,400.007,8.0001
7,7,8,398.852,7.977
7,8,8,399.666,7.9933
7,9,8,399.046,7.9809
7,10,8,397.253,7.9451
7,11,8,398.463,7.9693
7,12,8,401.851,8.037
7,13,8,399.457,7.9891
7,14,8,399.771,7.9954
7,15,8,399.557,7.9911
7,16,8,399.715,7.9943
7,17,8,399.924,7.9985
7,18,8,399.059,7.9812
7,19,8,401.243,8.0249
7,20,8,397.887,7.9577
7,21,8,398.856,7.9771
7,22,8,399.245,7.9849
7,23,8,401.451,8.029
7,24,8,400.94,8.0188
8,0,9,448.148,8.963
8,1,9,447.559,8.9512
8,2,9,449.384,8.9877
8,3,9,448.315,8.9663
8,4,9,449.55,8.991
8,5,9,450.207,9.0041
8,6,9,446.156,8.9231
8,7,9,450.05,9.001
8,8,9,448.978,8.9796
8,9,9,447.422,8.9484
8,10,9,450.152,9.003
8,11,9,448.114,8.9623
8,12,9,448.803,8.9761
8,13,9,447.404,8.9481
8,14,9,452.267,9.0453
8,15,9,450.907,9.0181
8,16,9,448.353,8.9671
8,17,9,450.472,9.0094
8,18,9,447.988,8.9598
8,19,9,450.103,9.0021
8,20,9,448.057,8.9611
8,21,9,449.095,8.9819
8,22,9,448.784,8.9757
8,23,9,449.035,8.9807
8,24,9,450.411,9.0082
9,0,10,494.112,9.8822
9,1,10,496.829,9.9366
9,2,10,498.172,9.9634
9,3,10,499.445,9.9889
9,4,10,499.195,9.9839
9,5,10,496.019,9.9204
9,6,10,495.341,9.9068
9,7,10,496.192,9.9238
9,8,10,498.556,9.9711
9,9,10,499.147,9.9829
9,10,10,497.008,9.9402
9,11,10,495.664,9.9133
9,12,10,501.931,10.0386
9,13,10,495.136,9.9027
9,14,10,499.481,9.9896
9,15,10,497.456,9.9491
9,16,10,496.339,9.9268
9,17,10,495.146,9.9029
9,18,10,497.373,9.9475
9,19,10,495.552,9.911
9,20,10,494.992,9.8998
9,21,10,498.269,9.9654
9,22,10,495.99,9.9198
9,23,10,503.781,10.0756
9,24,10,501.328,10.0266
10,0,11,546.546,10.9309
10,1,11,552.801,11.056
10,2,11,544.746,10.8949
10,3,11,545.635,10.9127
10,4,11,545.914,10.9183
10,5,11,545.843,10.9169
10,6,11,545.424,10.9085
10,7,11,545.731,10.9146
10,8,11,545.791,10.9158
10,9,11,548.012,10.9602
10,10,11,548.209,10.9642
10,11,11,550.519,11.0104
10,12,11,552.082,11.0416
10,13,11,545.926,10.9185
10,14,11,552.374,11.0475
10,15,11,547.952,10.959
10,16,11,546.275,10.9255
10,17,11,545.937,10.9187
10,18,11,548.21,10.9642
10,19,11,545.315,10.9063
10,20,11,545.642,10.9128
10,21,11,544.032,10.8806
10,22,11,552.861,11.0572
10,23,11,545.6,10.912
10,24,11,548.483,10.9697
11,0,12,596.01,11.9202
11,1,12,598.365,11.9673
11,2,12,594.441,11.8888
11,3,12,594.91,11.8982
11,4,12,597.554,11.9511
11,5,12,595.622,11.9124
11,6,12,596.1,11.922
11,7,12,602.342,12.0468
11,8,12,595.715,11.9143
11,9,12,596.211,11.9242
11,10,12,594.669,11.8934
11,11,12,596.331,11.9266
11,12,12,594.333,11.8867
11,13,12,595.38,11.9076
11,14,12,596.059,11.9212
11,15,12,597.322,11.9464
11,16,12,594.922,11.8984
11,17,12,595.367,11.9073
11,18,12,597.512,11.9502
11,19,12,600.097,12.0019
11,20,12,597.153,11.9431
11,21,12,596.774,11.9355
11,22,12,594.323,11.8865
11,23,12,593.979,11.8796
11,24,12,594.855,11.8971
12,0,13,647.216,12.9443
12,1,13,645.77,12.9154
12,2,13,646.944,12.9389
12,3,13,645.53,12.9106
12,4,13,645.861,12.9172
12,5,13,644.916,12.8983
12,6,13,645.662,12.9132
12,7,13,643.334,12.8667
12,8,13,650.719,13.0144
12,9,13,645.8,12.916
12,10,13,645.945,12.9189
12,11,13,654.051,13.081
12,12,13,643.523,12.8705
12,13,13,645.156,12.9031
12,14,13,648.598,12.972
12,15,13,643.28,12.8656
12,16,13,644.488,12.8898
12,17,13,646.338,12.9268
12,18,13,643.67,12.8734
12,19,13,644.614,12.8923
12,20,13,644.003,12.8801
12,21,13,645.93,12.9186
12,22,13,644.987,12.8997
12,23,13,649.3,12.986
12,24,13,643.632,12.8726
13,0,14,696.054,13.9211
13,1,14,692.464,13.8493
