7,12,8,402.431,8.0486
7,13,8,402.119,8.0424
7,14,8,402.813,8.0563
7,15,8,402.085,8.0417
7,16,8,402.098,8.042
7,17,8,402.684,8.0537
7,18,8,400.851,8.017
7,19,8,402.834,8.0567
7,20,8,403.306,8.0661
7,21,8,402.906,8.0581
7,22,8,401.45,8.029
7,23,8,402.38,8.0476
7,24,8,402.102,8.042
8,0,9,451.509,9.0302
8,1,9,454.749,9.095
8,2,9,449.85,8.997
8,3,9,452.376,9.0475
8,4,9,453.628,9.0726
8,5,9,450.905,9.0181
8,6,9,450.666,9.0133
8,7,9,450.554,9.0111
8,8,9,452.03,9.0406
8,9,9,451.92,9.0384
8,10,9,451.436,9.0287
8,11,9,452.03,9.0406
8,12,9,451.902,9.038
8,13,9,453.138,9.0628
8,14,9,451.629,9.0326
8,15,9,451.787,9.0357
8,16,9,451.683,9.0337
8,17,9,450.689,9.0138
8,18,9,449.556,8.9911
8,19,9,449.603,8.9921
8,20,9,449.343,8.9869
8,21,9,449.442,8.9888
8,22,9,451.473,9.0295
8,23,9,450.542,9.0108
8,24,9,451.096,9.0219
9,0,10,497.114,9.9423
9,1,10,496.864,9.9373
9,2,10,497.629,9.9526
9,3,10,498.809,9.9762
9,4,10,498.935,9.9787
9,5,10,497.426,9.9485
9,6,10,497.981,9.9596
9,7,10,498.719,9.9744
9,8,10,495.773,9.9155
9,9,10,499.22,9.9844
9,10,10,499.384,9.9877
9,11,10,503.16,10.0632
9,12,10,495.514,9.9103
9,13,10,499.993,9.9999
9,14,10,498.8,9.976
9,15,10,496.352,9.927
9,16,10,504.447,10.0889
9,17,10,497.2,9.944
9,18,10,496.557,9.9311
9,19,10,501.139,10.0228
9,20,10,504.137,10.0827
9,21,10,498.512,9.9702
9,22,10,503.686,10.0737
9,23,10,498.821,9.9764
9,24,10,501.256,10.0251
10,0,11,545.357,10.9071
10,1,11,547.884,10.9577
10,2,11,547.061,10.9412
10,3,11,545.68,10.9136
10,4,11,546.154,10.9231
10,5,11,551.56,11.0312
10,6,11,549.116,10.9823
10,7,11,545.171,10.9034
10,8,11,545.478,10.9096
10,9,11,548.212,10.9642
10,10,11,547.03,10.9406
10,11,11,551.51,11.0302
10,12,11,550.395,11.0079
10,13,11,553.151,11.063
10,14,11,550.667,11.0133
10,15,11,547.413,10.9483
10,16,11,546.707,10.9341
10,17,11,547.29,10.9458
10,18,11,546.809,10.9362
10,19,11,547.422,10.9484
10,20,11,550.673,11.0135
10,21,11,549.314,10.9863
10,22,11,546.502,10.93
10,23,11,545.302,10.906
10,24,11,548.185,10.9637
11,0,12,595.456,11.9091
11,1,12,597.794,11.9559
11,2,12,600.775,12.0155
11,3,12,600.341,12.0068
11,4,12,602.452,12.049
11,5,12,597.876,11.9575
11,6,12,602.362,12.0472
11,7,12,594.759,11.8952
11,8,12,595.254,11.9051
11,9,12,603.977,12.0795
11,10,12,595.04,11.9008
11,11,12,595.654,11.9131
11,12,12,601.656,12.0331
11,13,12,599.958,11.9992
11,14,12,600.856,12.0171
11,15,12,597.867,11.9573
11,16,12,596.576,11.9315
11,17,12,596.486,11.9297
11,18,12,597.137,11.9427
